run_id,cell_id,method,dataset,seed,experience,phase,optional_plugins,plugin_state_bytes
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,0,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,1,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,2,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,3,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,4,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,5,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,6,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,7,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051310Z_753bf737,dev/core50_nc/quota_scan/quota_core50_nc_q160/0,quota_core50_nc_q160,core50_nc,0,8,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,0,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,1,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,2,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,3,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,4,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,5,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,6,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,7,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T051644Z_afe539fc,dev/core50_nc/quota_scan/quota_core50_nc_q176/0,quota_core50_nc_q176,core50_nc,0,8,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,0,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,1,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,2,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,3,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,4,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,5,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,6,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,7,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052003Z_0326cd41,dev/core50_nc/quota_scan/quota_core50_nc_q192/0,quota_core50_nc_q192,core50_nc,0,8,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,0,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,1,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,2,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,3,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,4,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,5,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,6,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,7,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052329Z_c1d89672,dev/core50_nc/quota_scan/quota_core50_nc_q208/0,quota_core50_nc_q208,core50_nc,0,8,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,0,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,1,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,2,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,3,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,4,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,5,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,6,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,7,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T052702Z_ca15a41b,dev/core50_nc/quota_scan/quota_core50_nc_q224/0,quota_core50_nc_q224,core50_nc,0,8,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,0,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,1,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,2,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,3,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,4,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,5,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,6,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,7,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053032Z_b8606185,dev/core50_nc/quota_scan/quota_core50_nc_q240/0,quota_core50_nc_q240,core50_nc,0,8,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,0,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,1,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,2,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,3,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,4,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,5,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,6,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,7,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053405Z_da48ec62,dev/core50_nc/quota_scan/quota_core50_nc_q256/0,quota_core50_nc_q256,core50_nc,0,8,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,0,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,1,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,2,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,3,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,4,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,5,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,6,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,7,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T053739Z_7f296087,dev/core50_nc/quota_scan/quota_core50_nc_q272/0,quota_core50_nc_q272,core50_nc,0,8,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,0,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,1,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,2,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,3,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,4,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,5,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,6,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,7,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,8,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054112Z_d4208e97,dev/splitcifar100/quota_scan/quota_splitcifar100_q160/0,quota_splitcifar100_q160,splitcifar100,0,9,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,0,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,1,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,2,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,3,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,4,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,5,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,6,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,7,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,8,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
effectiveness_v3_20260918T054236Z_cc768590,dev/splitcifar100/quota_scan/quota_splitcifar100_q176/0,quota_splitcifar100_q176,splitcifar100,0,9,training,[],"{'ReplayPlugin': 0, 'PrefetchWrapPlugin': 0, 'EvaluationPlugin': 0, 'PeriodicEval': 0, 'Clock': 0}"
